lat,long,lat_center,lon_center,lat_metros,lon_metros,labels
-34.50839,-58.72696,0.137852776314908,-0.39807920364909677,15238,-36456,54
-34.46695,-58.64656,0.17929277631490947,-0.3176792036490994,19819,-29093,-1
-34.50447,-58.53712,0.1417727763149088,-0.2082392036491001,15672,-19071,66
-34.526,-58.768,0.12024277631490321,-0.4391192036490992,13292,-40215,47
-34.48826,-58.6940346,0.15798277631490976,-0.36515380364910044,17463,-33441,-1
-34.6096,-58.39958,0.0366427763149062,-0.07069920364909876,4050,-6475,3
-34.52394,-58.75464,0.12230277631490338,-0.42575920364910047,13519,-38991,47
-34.92273,-57.9871941,-0.2764872236850948,0.341686696350898,-30563,31292,-1
-34.92922,-58.0252,-0.28297722368509426,0.3036807963509034,-31280,27811,-1
-34.92803,-57.9307861,-0.2817872236850931,0.39809469635090267,-31149,36458,-1
-34.9326,-57.97914,-0.2863572236850942,0.3497407963509005,-31654,32029,-1
-34.48647,-58.60386,0.1597727763149095,-0.2749792036490959,17661,-25183,-1
-34.49877,-58.5528145,0.14747277631490618,-0.22393370364909515,16302,-20508,28
-34.53792,-58.7948456,0.10832277631490683,-0.46596480364910065,11974,-42673,-1
-34.5338,-58.5043259,0.11244277631490718,-0.17544510364909627,12429,-16067,-1
-34.50879,-58.72804,0.13745277631490893,-0.3991592036490985,15194,-36555,54
-34.9013,-57.95264,-0.25505722368509254,0.37624079635089913,-28194,34456,50
-34.91347,-57.95159,-0.2672272236850901,0.37729079635089846,-29539,34552,50
-34.94135,-58.03853,-0.29510722368509335,0.2903507963509,-32621,26590,-1
-34.84004,-58.16962,-0.19379722368509533,0.15926079635089962,-21422,14585,-1
-34.90328,-57.94935,-0.25703722368509574,0.3795307963508989,-28413,34758,50
-34.9012,-57.9528656,-0.2549572236850963,0.37601519635089886,-28183,34436,50
-34.47621,-58.66402,0.17003277631490477,-0.3351392036490992,18795,-30692,29
-34.92894,-57.94446,-0.28269722368509065,0.3844207963509021,-31249,35205,-1
-34.55614,-58.83158,0.09010277631490737,-0.5026992036491009,9960,-46037,-1
-34.90633,-57.9489861,-0.2600872236850904,0.37989469635090245,-28750,34791,50
-34.95775,-57.893055,-0.31150722368509065,0.4358257963509047,-34434,39913,-1
-34.93438,-57.98116,-0.28813722368509076,0.3477207963508988,-31851,31844,-1
-34.97803,-58.01686,-0.3317872236850903,0.3120207963509003,-36676,28575,-1
-34.98983,-58.0935,-0.3435872236850912,0.2353807963509027,-37980,21556,-1
-34.91841,-57.9488258,-0.27216722368509494,0.3800549963508999,-30085,34806,50
-34.93033,-58.01228,-0.2840872236850913,0.31660079635090455,-31403,28994,-1
-34.90079,-57.9528351,-0.2545472236850941,0.3760456963509,-28138,34438,50
-34.48191,-58.50546,0.1643327763149074,-0.17657920364909785,18165,-16171,-1
-34.9623,-58.079525,-0.3160572236850925,0.24935579635090477,-34937,22836,-1
-34.4453,-58.5989342,0.20094277631490343,-0.2700534036491007,22212,-24732,-1
-34.47398,-58.65968,0.17226277631490916,-0.3307992036491001,19042,-30295,29
-34.9452,-57.99294,-0.29895722368509325,0.33594079635090424,-33047,30766,-1
-34.9013,-57.952446,-0.25505722368509254,0.3764347963508996,-28194,34474,50
-35.02448,-58.0758743,-0.3782372236850904,0.2530064963508991,-41810,23170,-1
-34.47613,-58.6639252,0.17011277631490884,-0.3350444036490998,18804,-30684,29
-34.95815,-58.0573349,-0.3119072236850968,0.27154589635090076,-34478,24868,-1
-34.44875,-58.5450058,0.1974927763149097,-0.21612500364909693,21831,-19793,83
-34.92906,-58.02482,-0.2828172236850932,0.3040607963509032,-31263,27846,-1
-34.56612,-58.7957344,0.0801227763149086,-0.4668536036490991,8857,-42755,-1
-34.51994,-58.75386,0.12630277631490827,-0.4249792036491016,13962,-38920,47
-34.90092,-57.953,-0.2546772236850927,0.37588079635089855,-28152,34423,50
-34.99143,-58.04008,-0.3451872236850946,0.2888007963508983,-38157,26449,-1
-34.52182,-58.7584457,0.12442277631490839,-0.4295649036491014,13754,-39340,47
-34.90739,-58.01364,-0.2611472236850929,0.3152407963508992,-28867,28870,-1
-34.53707,-58.47674,0.10917277631490663,-0.147859203649098,12068,-13541,3
-34.93806,-57.98512,-0.29181722368509355,0.3437607963508995,-32257,31482,-1
-34.9045,-57.94952,-0.2582572236850922,0.3793607963509018,-28548,34742,50
-34.94269,-58.02312,-0.29644722368509235,0.3057607963509028,-32769,28002,-1
-34.94958,-57.97294,-0.30333722368509086,0.35594079635090026,-33531,32597,-1
-34.50168,-58.54505,0.14456277631490622,-0.21616920364910186,15980,-19797,28
-34.99811,-58.05112,-0.3518672236850904,0.2777607963509041,-38895,25437,-1
-34.53654,-58.79246,0.10970277631490433,-0.4635792036490969,12127,-42455,-1
-34.93235,-57.99127,-0.286107223685093,0.3376107963509014,-31626,30919,-1
-34.91718,-57.94752,-0.2709372236850953,0.38136079635090425,-29949,34925,50
-34.93639,-58.00818,-0.2901472236850964,0.32070079635089854,-32073,29370,-1
-34.90123,-57.95282,-0.25498722368509164,0.37606079635089884,-28186,34440,50
-34.91867,-57.94926,-0.2724272236850922,0.37962079635089907,-30114,34766,50
-34.45851,-58.63108,0.1877327763149097,-0.3021992036490957,20752,-27676,-1
-34.90947,-57.9707,-0.2632272236850923,0.3581807963509007,-29097,32802,-1
-34.90827,-57.94898,-0.2620272236850951,0.3799007963509027,-28964,34792,50
-34.94662,-58.0443,-0.30037722368509634,0.2845807963509017,-33204,26062,-1
-34.91851,-57.94896,-0.27226722368509115,0.3799207963509019,-30096,34793,50
-34.48849,-58.6944351,0.1577527763149078,-0.36555430364909824,17438,-33478,-1
-34.92267,-57.96824,-0.27642722368509,0.36064079635089996,-30556,33028,-1
-34.91295,-57.9387741,-0.2667072236850956,0.3901066963508981,-29482,35726,-1
-34.90663,-58.014225,-0.26038722368509326,0.31465579635089824,-28783,28816,-1
-34.97116,-58.02152,-0.324917223685091,0.3073607963508991,-35916,28148,-1
-34.91156,-57.956295,-0.2653172236850949,0.3725857963509043,-29328,34122,50
-34.92208,-57.9713,-0.27583722368509456,0.3575807963509021,-30491,32747,-1
-34.90077,-57.95273,-0.25452722368509484,0.376150796350899,-28135,34448,50
-34.47405,-58.51292,0.17219277631490826,-0.18403920364909965,19034,-16854,40
-34.90612,-58.01376,-0.2598772236850948,0.31512079635090373,-28727,28859,-1
-34.90088,-57.9530144,-0.2546372236850942,0.3758663963509008,-28148,34422,50
-34.923,-57.989666,-0.27675722368509525,0.3392147963509018,-30593,31065,-1
-34.94014,-57.99892,-0.29389722368509297,0.32996079635090325,-32487,30218,-1
-34.98762,-58.03958,-0.34137722368509316,0.28930079635090067,-37736,26494,-1
-34.90629,-58.01366,-0.2600472236850919,0.31522079635089995,-28746,28868,-1
-34.91007,-57.98022,-0.26382722368509093,0.34866079635089875,-29163,31931,-1
-34.96167,-58.0608749,-0.31542722368509146,0.2680058963508998,-34867,24544,-1
-34.931,-58.0023,-0.2847572236850908,0.3265807963509033,-31477,29908,-1
-34.9128,-57.94854,-0.2665572236850906,0.38034079635090023,-29465,34832,50
-34.91539,-57.9385262,-0.2691472236850956,0.3903545963509032,-29752,35749,-1
-34.90092,-57.95289,-0.2546772236850927,0.37599079635090504,-28152,34433,50
-34.98991,-58.0934143,-0.3436672236850953,0.23546649635090233,-37989,21564,-1
-34.95232,-58.05055,-0.3060772236850937,0.2783307963509003,-33834,25490,-1
-34.90992,-57.9700851,-0.26367722368509305,0.3587956963509029,-29147,32859,-1
-34.91476,-57.94958,-0.26851722368509456,0.3793007963509041,-29682,34737,50
-34.95193,-58.0519257,-0.3056872236850907,0.2769550963509033,-33791,25364,-1
-34.73665,-58.4606552,-0.0904072236850908,-0.13177440364909643,-9994,-12068,73
-34.92056,-58.0155449,-0.27431722368509526,0.31333589635089965,-30323,28695,-1
-34.97752,-58.1546059,-0.3312772236850918,0.17427489635090154,-36619,15960,-1
-34.47983,-58.8741,0.1664127763149068,-0.545219203649097,18395,-49931,-1
-34.48148,-58.64104,0.16476277631490888,-0.3121592036490952,18213,-28588,-1
-34.9453,-57.99306,-0.2990572236850966,0.3358207963509017,-33058,30755,-1
-34.90705,-57.97613,-0.26080722368509157,0.3527507963509038,-28830,32305,-1
-34.91524,-57.9628258,-0.2689972236850906,0.3660549963509041,-29735,33523,-1
-34.90687,-57.95558,-0.2606272236850913,0.37330079635090385,-28810,34187,50
-34.7199,-57.95078,-0.07365722368509608,0.37810079635089977,-8142,34627,-1
-34.55577,-58.50238,0.09047277631490402,-0.17349920364910076,10001,-15889,-1
-34.59563,-58.3833542,0.05061277631490668,-0.05447340364909792,5595,-4989,3
-34.99543,-58.04817,-0.34918722368509236,0.28071079635090257,-38599,25708,-1
-34.90629,-58.0139542,-0.2600472236850919,0.3149265963509009,-28746,28841,-1
-34.49458,-58.8435249,0.15166277631490743,-0.514644103649097,16765,-47131,18
-34.53533,-58.79019,0.1109127763149047,-0.4613092036491011,12260,-42247,-1
-34.47806,-58.6691,0.1681827763149073,-0.34021920364909874,18591,-31157,29
-34.55763,-58.80427,0.08861277631490339,-0.475389203649101,9795,-43536,-1
-34.94712,-58.04463,-0.3008772236850916,0.28425079635090356,-33259,26032,-1
-34.46327,-58.9125748,0.18297277631490516,-0.5836940036491001,20226,-53455,15
-34.6169,-58.52884,0.02934277631490545,-0.19995920364910091,3244,-18312,0
-34.45646,-58.9221344,0.1897827763149067,-0.5932536036490959,20979,-54330,-1
-34.58591,-59.0497856,0.06033277631490819,-0.7209048036490984,6669,-66021,-1
-34.53726,-58.47564,0.10898277631490316,-0.146759203649097,12047,-13440,3
-34.51447,-58.7422142,0.1317727763149037,-0.4133334036490979,14566,-37853,47
-34.47503,-58.66196,0.17121277631490983,-0.33307920364909904,18926,-30504,29
-34.42134,-58.96182,0.22490277631490585,-0.6329392036491015,24861,-57965,-1
-34.45003,-58.9053,0.1962127763149084,-0.5764192036490954,21689,-52789,-1
-34.52605,-58.7682343,0.12019277631490866,-0.43935350364910164,13286,-40236,47
-34.54277,-58.8039856,0.10347277631490925,-0.4751048036490957,11438,-43510,-1
-34.46753,-58.91006,0.17871277631491012,-0.5811792036490999,19755,-53225,15
-34.49476,-58.84338,0.15148277631490714,-0.5144992036491018,16745,-47118,18
-34.51698,-58.7473,0.1292627763149099,-0.41841920364910123,14289,-38319,47
-34.90627,-57.94895,-0.2600272236850927,0.379930796350898,-28743,34794,50
-34.52638,-58.7686348,0.11986277631490339,-0.43975400364909945,13250,-40273,47
-34.90092,-57.95236,-0.2546772236850927,0.37652079635090274,-28152,34482,50
-34.53733,-58.7409744,0.10891277631490937,-0.4120936036490974,12039,-37740,-1
-34.90129,-57.9526253,-0.25504722368509647,0.3762554963509004,-28193,34458,50
-34.52774,-58.7729149,0.11850277631490513,-0.444034103649102,13099,-40665,47
-34.5097,-58.52614,0.1365427763149043,-0.19725920364909655,15093,-18065,-1
-34.55659,-58.8319054,0.08965277631490665,-0.5030246036490951,9910,-46067,-1
-34.55934,-59.11984,0.08690277631490773,-0.790959203649102,9606,-72436,17
-34.52938,-58.77658,0.11686277631490327,-0.4476992036491012,12918,-41001,47
-34.5768,-59.08864,0.06944277631490792,-0.7597592036490965,7676,-69579,-1
-34.50905,-58.4918251,0.13719277631490456,-0.1629443036490983,15165,-14923,10
-34.99925,-58.05684,-0.35300722368509696,0.2720407963509004,-39021,24914,-1
-34.57047,-59.09898,0.07577277631490631,-0.7700992036490959,8376,-70526,-1
-34.94044,-57.92896,-0.2941972236850958,0.39992079635090505,-32521,36625,-1
-34.90118,-57.9528656,-0.25493722368509,0.37601519635089886,-28181,34436,50
-34.90112,-57.9529152,-0.25487722368509225,0.3759655963509019,-28174,34431,50
-34.8883,-57.9525261,-0.2420572236850944,0.37635469635090146,-26757,34467,-1
-34.90896,-57.94412,-0.26271722368509387,0.38476079635090343,-29041,35237,50
-34.49783,-58.7089,0.14841277631490613,-0.38001920364909836,16406,-34802,-1
-34.3999,-58.9809952,0.2463427763149042,-0.6521144036491009,27231,-59721,-1
-34.53857,-58.79635,0.10767277631490657,-0.4674692036490953,11902,-42811,-1
-34.94282,-57.92592,-0.296577223685091,0.40296079635090365,-32784,36903,-1
-34.98486,-58.0863342,-0.33861722368509106,0.24254659635089837,-37431,22213,-1
-34.45425,-58.79357,0.19199277631490475,-0.46468920364910105,21223,-42556,-1
-34.44912,-58.9058456,0.19712277631490593,-0.5769648036490977,21790,-52839,-1
-34.92546,-58.02086,-0.2792172236850945,0.3080207963509025,-30865,28209,-1
-34.91685,-57.9619141,-0.27060722368509005,0.3669666963509002,-29913,33607,-1
-34.90577,-57.9484253,-0.2595272236850903,0.3804554963509048,-28688,34842,50
-34.54643,-58.8106,0.0998127763149057,-0.48171920364909937,11033,-44116,-1
-34.90664,-58.01417,-0.26039722368509644,0.3147107963509015,-28784,28821,-1
-34.50535,-58.8133659,0.1408927763149066,-0.48448510364909936,15574,-44369,-1
-34.41711,-58.965,0.22913277631490558,-0.6361192036491019,25328,-58256,-1
-34.92107,-57.96654,-0.2748272236850937,0.36234079635089955,-30379,33183,-1
-34.912,-57.96736,-0.26575722368509247,0.3615207963509022,-29377,33108,-1
-34.89144,-57.96076,-0.24519722368509633,0.368120796350901,-27104,33713,-1
-34.4653,-58.9092,0.1809427763149074,-0.580319203649097,20001,-53146,15
-34.68344,-58.54389,-0.03719722368509082,-0.21500920364909604,-4112,-19691,71
-34.92349,-57.9378853,-0.27724722368509447,0.3909954963509037,-30647,35808,-1
-34.97824,-58.0295448,-0.331997223685093,0.299335996350905,-36699,27413,-1
-34.67086,-58.3907661,-0.024617223685091005,-0.061885303649098944,-2721,-5667,-1
-34.74228,-58.28966,-0.09603722368509438,0.0392207963509037,-10616,3592,2
-34.45442,-58.91048,0.19182277631490763,-0.5815992036490982,21204,-53263,15
-34.63424,-58.73674,0.012002776314908203,-0.407859203649096,1327,-37352,-1
-34.62761,-58.76298,0.01863277631490945,-0.4340992036490974,2060,-39755,-1
-34.74694,-58.384,-0.1006972236850956,-0.055119203649098836,-11131,-5048,-1
-34.62032,-58.5168648,0.025922776314907026,-0.18798400364909895,2866,-17216,-1
-34.98895,-58.0906143,-0.3427072236850961,0.2382664963509029,-37883,21821,-1
-34.76144,-58.621685,-0.11519722368509377,-0.29280420364909787,-12734,-26815,86
-34.88986,-58.0185547,-0.2436172236850922,0.3103260963508987,-26929,28420,-1
-34.44773,-58.89726,0.1985127763149066,-0.5683792036491013,21944,-52052,-1
-34.563,-58.8408852,0.08324277631490418,-0.5120044036491009,9202,-46890,-1
-34.5502,-58.8175545,0.09604277631490987,-0.48867370364909846,10617,-44753,-1
-34.40842,-58.8555946,0.237822776314907,-0.5267138036491019,26289,-48237,-1
-34.87888,-58.0653458,-0.23263722368509576,0.2635349963508986,-25716,24135,-1
-34.87359,-58.08712,-0.22734722368509352,0.24176079635090275,-25131,22141,-1
-34.87291,-58.05156,-0.22666722368509085,0.27732079635089946,-25056,25397,-1
-34.91817,-57.95202,-0.2719272236850969,0.3768607963509041,-30059,34513,50
-34.46306,-58.77596,0.18318277631490787,-0.44707920364909626,20249,-40944,-1
-34.96005,-57.94984,-0.31380722368509595,0.3790407963508997,-34688,34713,-1
-34.90702,-57.9602852,-0.26077722368509626,0.3685955963509002,-28826,33756,50
-34.97491,-58.02584,-0.3286672236850947,0.3030407963508992,-36331,27753,-1
-34.90699,-58.04306,-0.26074722368509384,0.2858207963509045,-28823,26176,-1
-34.98922,-58.04134,-0.34297722368509653,0.28754079635090335,-37913,26333,-1
-34.95343,-57.9529,-0.30718722368509077,0.37598079635090187,-33956,34433,-1
-34.89242,-58.00758,-0.24617722368509476,0.32130079635090425,-27212,29425,-1
-34.87306,-58.08861,-0.22681722368509583,0.24027079635089876,-25072,22004,-1
-34.94144,-57.94137,-0.2951972236850935,0.38751079635090235,-32631,35488,-1
-34.76172,-58.62216,-0.11547722368509028,-0.29327920364909943,-12765,-26859,86
-34.75159,-58.33194,-0.10534722368509364,-0.003059203649101505,-11645,-280,34
-34.52428,-58.54648,0.12196277631490915,-0.21759920364910101,13482,-19928,23
-34.59792,-58.41702,0.04832277631490456,-0.08813920364909933,5342,-8072,3
-34.45163,-58.550354,0.19461277631490503,-0.22147320364909717,21512,-20283,83
-34.61008,-58.40546,0.036162776314903056,-0.07657920364909643,3997,-7013,3
-34.75601,-58.6147461,-0.10976722368509684,-0.28586530364909635,-12134,-26180,86
-34.93265,-57.9793549,-0.28640722368509586,0.3495258963509045,-31659,32010,-1
-34.89145,-57.9835739,-0.2452072236850924,0.3453068963508983,-27105,31623,-1
-34.54197,-58.80268,0.10427277631490739,-0.4737992036491008,11526,-43391,-1
-34.89729,-57.97332,-0.2510472236850916,0.35556079635090043,-27751,32562,-1
-34.4945,-58.8435745,0.1517427763149044,-0.514693703649101,16774,-47136,18
-34.91011,-57.95614,-0.2638672236850965,0.37274079635090374,-29168,34136,50
-34.54927,-58.81587,0.09697277631490664,-0.48698920364909526,10719,-44599,-1
-34.42965,-58.8663,0.21659277631490426,-0.537419203649101,23942,-49217,-1
-34.60379,-58.93912,0.04245277631491007,-0.6102392036491011,4693,-55886,-1
-34.4631,-58.77561,0.18314277631490938,-0.44672920364909885,20245,-40912,-1
-34.45999,-58.63374,0.18625277631490889,-0.3048592036491016,20588,-27919,-1
-34.41866,-58.8682747,0.22758277631490387,-0.5393939036490991,25157,-49398,-1
-34.45809,-58.9160652,0.188152776314908,-0.587184403649097,20798,-53775,15
-34.46327,-58.7755,0.18297277631490516,-0.44661920364909946,20226,-40902,-1
-34.51234,-58.8196,0.13390277631490477,-0.4907192036490997,14802,-44940,-1
-34.6422,-58.7885857,0.0040427763149040175,-0.4597049036490972,447,-42100,22
-34.4262,-58.8782539,0.2200427763149051,-0.5493731036490956,24324,-50312,-1
-34.46196,-58.91585,0.18428277631490886,-0.5869692036490974,20371,-53755,15
-34.94331,-57.94054,-0.2970672236850902,0.3883407963509029,-32838,35564,-1
-34.46528,-58.7842255,0.18096277631490665,-0.4553447036490965,20004,-41701,-1
-34.42265,-58.8733253,0.22359277631490926,-0.5444445036490961,24716,-49860,-1
-34.55727,-58.8312149,0.08897277631490397,-0.5023341036490976,9835,-46004,-1
-34.46187,-58.77618,0.184372776314909,-0.44729920364909503,20381,-40964,-1
-34.49825,-58.55416,0.14799277631490781,-0.2252792036491016,16359,-20631,28
-34.53011,-58.9283257,0.11613277631490604,-0.5994449036491005,12837,-54897,-1
-34.45485,-58.90978,0.19139277631490614,-0.5808992036490963,21157,-53199,15
-34.61045,-58.9446,0.035792776314906405,-0.6157192036490997,3957,-56388,-1
-34.95958,57.94962,-0.313337223685096,116.2785007963509,-34636,10648842,-1
-34.50756,-58.5306854,0.13868277631490855,-0.20180460364910147,15330,-18481,66
-34.91023,-57.95604,-0.263987223685092,0.37284079635089995,-29181,34145,50
-34.4562,-58.9119,0.19004277631490396,-0.5830192036491013,21007,-53393,15
-34.48839,-58.5780945,0.15785277631490402,-0.24921370364909734,17449,-22823,43
-34.45404,-58.54778,0.19220277631490745,-0.21889920364910154,21246,-20047,83
-34.91482,-57.9498253,-0.2685772236850923,0.37905549635090097,-29689,34714,50
-34.39055,-58.8353539,0.25569277631490905,-0.5064731036490997,28264,-46383,-1
-34.90492,-58.0216751,-0.2586772236850905,0.30720569635089845,-28594,28134,-1
-34.44141,-58.8459549,0.20483277631490893,-0.5170741036491009,22642,-47354,-1
-34.50465,-58.71834,0.14159277631490852,-0.38945920364909625,15652,-35667,-1
-34.61388,-58.39212,0.032362776314904806,-0.06323920364909696,3577,-5791,3
-34.51665,-58.7468,0.12959277631490806,-0.41791920364909885,14325,-38273,47
-34.63689,-58.47838,0.009352776314905498,-0.14949920364909985,1034,-13691,3
-34.60602,-58.5120049,0.04022277631490567,-0.18312410364909937,4446,-16771,48
-34.33449,-58.77611,0.31175277631490417,-0.44722920364910124,34461,-40957,-1
-34.63027,-58.41674,0.01597277631490357,-0.08785920364909572,1766,-8046,3
-34.60186,-58.3691139,0.044382776314904504,-0.0402331036491006,4906,-3685,3
-34.6443,-58.47612,0.001942776314905359,-0.14723920364910015,215,-13484,-1
-34.90636,-57.96105,-0.2601172236850928,0.3678307963509013,-28753,33686,-1
-34.60415,-58.4092751,0.042092776314909486,-0.0803943036491006,4653,-7363,3
-34.64078,-58.4866943,0.005462776314907103,-0.15781350364910196,604,-14453,60
-34.72055,-58.51652,-0.07430722368509635,-0.18763920364909836,-8214,-17184,-1
-34.74889,-58.5813141,-0.10264722368509638,-0.25243330364909866,-11347,-23118,89
-34.63854,-58.45332,0.007702776314907567,-0.12443920364909644,851,-11396,16
-34.49679,-58.55166,0.14945277631490939,-0.22277920364909676,16521,-20402,28
-34.46247,-58.6881256,0.1837727763149033,-0.35924480364909783,20314,-32900,-1
-34.47482,-58.91128,0.17142277631490543,-0.5823992036490964,18949,-53336,-1
-34.64516,-58.45986,0.0010827763149094949,-0.13097920364909754,120,-11995,-1
-34.62407,-58.35238,0.02217277631490333,-0.02349920364909508,2451,-2152,-1
-34.45646,-58.5345459,0.1897827763149067,-0.20566510364909618,20979,-18835,-1
-34.50194,-58.6409454,0.14430277631490895,-0.31206460364909816,15951,-28579,45
-34.6288,-58.37844,0.017442776314908315,-0.04955920364909616,1928,-4539,3
-34.63849,-58.3747749,0.007752776314909227,-0.04589410364909696,857,-4203,3
-34.58283,-58.5199661,0.06341277631490527,-0.19108530364909626,7010,-17500,-1
-34.4442,-58.87816,0.20204277631490442,-0.5492792036490997,22334,-50303,-1
-34.59975,-58.7578659,0.04649277631490634,-0.42898510364909725,5139,-39287,-1
-34.51859,-58.7511749,0.12765277631490335,-0.4222941036491008,14111,-38674,47
-34.59033,-58.63348,0.05591277631490499,-0.3045992036490972,6181,-27895,-1
-34.55623,-58.612,0.09001277631490723,-0.28311920364910037,9950,-25928,-1
-34.45796,-58.768734,0.18828277631490664,-0.4398532036491005,20813,-40282,-1
-34.40149,-58.95883,0.244752776314904,-0.6299492036490975,27055,-57691,-1
-34.46156,-58.91165,0.18468277631490793,-0.5827692036491001,20415,-53370,15
-34.60084,-58.572506,0.04540277631490852,-0.24362520364909557,5019,-22311,-1
-34.4481,-58.748745,0.19814277631490995,-0.41986420364909804,21903,-38451,-1
-34.44067,-58.83878,0.20557277631490933,-0.5098992036490984,22724,-46697,-1
-34.40992,-58.97183,0.23632277631490695,-0.6429492036490956,26123,-58882,-1
-34.53418,-58.5954552,0.11206277631490735,-0.266574403649102,12387,-24413,-1
-34.59668,-58.6185455,0.04956277631490735,-0.2896647036491018,5479,-26528,-1
-34.44657,-58.80602,0.19967277631490532,-0.4771392036490951,22072,-43697,-1
-34.53714,-58.47537,0.10910277631490573,-0.14648920364909657,12060,-13416,3
-34.42032,-58.953846,0.22592277631490987,-0.6249652036490971,24974,-57235,-1
-34.46346,-58.77908,0.1827827763149088,-0.45019920364909893,20205,-41229,-1
-34.44684,-58.75551,0.19940277631490488,-0.4266292036490995,22042,-39071,-1
-34.4368,-58.99118,0.20944277631490849,-0.6622992036490984,23152,-60654,-1
-34.46207,-58.9115257,0.18417277631490947,-0.582644903649097,20358,-53359,15
-34.52086,-58.7508049,0.12538277631490757,-0.42192410364909705,13860,-38640,47
-34.57759,-58.539135,0.06865277631490585,-0.2102542036491002,7589,-19255,55
-34.53846,-58.4771461,0.10778277631490596,-0.1482653036490973,11914,-13578,3
-34.54088,-58.5745049,0.1053627763149052,-0.24562410364909937,11647,-22494,-1
-34.56271,-58.6036339,0.08353277631490386,-0.2747531036490969,9234,-25162,58
-34.65417,-58.52912,-0.00792722368509402,-0.20023920364909742,-876,-18338,0
-34.5627,-58.60029,0.08354277631490703,-0.2714092036490996,9235,-24856,58
-34.55167,-58.56352,0.09457277631490513,-0.2346392036490954,10454,-21488,85
-34.79577,-58.35716,-0.14952722368509086,-0.02827920364909886,-16529,-2590,-1
-34.91816,-57.95198,-0.27191722368509375,0.37690079635090257,-30058,34517,50
-34.46039,-58.91592,0.18585277631490982,-0.5870392036490983,20544,-53761,15
-34.56926,-58.61752,0.07698277631490669,-0.28863920364909745,8510,-26434,57
-34.91932,-57.9574661,-0.27307722368509246,0.37141469635090374,-30186,34014,50
-34.71765,-58.41756,-0.07140722368509245,-0.0886792036491002,-7893,-8121,-1
-34.53697,-58.59278,0.10927277631490995,-0.26389920364909614,12079,-24168,-1
-34.56186,-58.598114,0.08438277631490365,-0.26923320364910097,9328,-24657,58
-34.46705,-58.9079056,0.17919277631490615,-0.5790248036490979,19808,-53027,15
-34.5792,-58.6113548,0.0670427763149064,-0.28247400364909936,7411,-25869,-1
-34.5892,-58.59009,0.057042776314908394,-0.26120920364909495,6306,-23922,-1
-34.56163,-58.61849,0.0846127763149056,-0.2896092036490998,9353,-26523,57
-34.54368,-58.5696,0.10256277631490462,-0.2407192036490997,11337,-22045,-1
-34.56894,-58.622,0.07730277631490878,-0.2931192036490984,8545,-26844,57
-34.56783,-58.61942,0.07841277631490584,-0.2905392036490966,8668,-26608,57
-34.64145,-58.54711,0.004792776314907599,-0.21822920364910203,530,-19986,0
-34.58737,-58.60004,0.058872776314906616,-0.2711592036490984,6508,-24833,-1
-34.41536,-58.6475449,0.23088277631490683,-0.31866410364909825,25522,-29183,-1
-34.58662,-58.5946,0.05962277631490309,-0.2657192036490983,6591,-24335,-1
-34.41299,-58.9710541,0.23325277631490593,-0.642173303649102,25784,-58811,-1
-34.60351,-58.561306,0.04273277631490657,-0.23242520364910035,4724,-21286,53
-34.59241,-58.63666,0.05383277631490557,-0.3077792036490976,5951,-28187,-1
-34.5548,-58.5739059,0.09144277631490638,-0.24502510364909824,10108,-22440,-1
-34.52391,-58.51106,0.1223327763149058,-0.182179203649099,13523,-16684,-1
-34.55404,-58.56019,0.09220277631490603,-0.23130920364909713,10192,-21183,85
-34.58111,-58.60168,0.0651327763149041,-0.27279920364910026,7200,-24983,-1
-34.5422,-58.5802345,0.10404277631490544,-0.2513537036491016,11501,-23019,-1
-34.58739,-58.5989,0.058852776314907373,-0.2700192036490989,6506,-24728,-1
-34.56309,-58.6164856,0.08315277631490403,-0.2876048036490957,9192,-26339,57
-34.35605,-58.5947151,0.29019277631490326,-0.26583430364910043,32078,-24345,-1
-34.55161,-58.58814,0.09463277631490996,-0.25925920364910127,10461,-23743,-1
-34.54124,-58.587265,0.10500277631490462,-0.25838420364910064,11607,-23663,-1
-34.55118,-58.5837746,0.09506277631490434,-0.25489380364909664,10508,-23343,-1
-34.63772,-58.55226,0.008522776314904945,-0.22337920364909536,942,-20457,0
-34.54196,-58.57982,0.10428277631490346,-0.2509392036490965,11527,-22981,-1
-34.37814,-58.82718,0.26810277631490465,-0.49829920364909697,29636,-45634,-1
-34.60267,-58.56206,0.043572776314903194,-0.23317920364910094,4817,-21355,53
-34.58569,-58.59585,0.060552776314906964,-0.26696920364909715,6694,-24449,-1
-34.54256,-58.5803452,0.10368277631490486,-0.25146440364909495,11461,-23029,-1
-34.55596,-58.6117,0.09028277631490766,-0.2828192036490975,9980,-25901,-1
-34.58363,-58.54824,0.06261277631490714,-0.21935920364909833,6921,-20089,55
-34.60848,-58.398,0.03776277631490643,-0.06911920364910173,4174,-6330,3
-34.57956,-58.54373,0.06668277631490582,-0.214849203649095,7371,-19676,55
-34.57262,-58.5517654,0.07362277631490599,-0.22288460364909923,8138,-20412,-1
-34.6174,-58.53227,0.028842776314903062,-0.2033892036490954,3188,-18626,0
-34.58212,-58.6019859,0.06412277631490326,-0.273105103649101,7088,-25011,-1
-34.54829,-58.81406,0.09795277631490507,-0.4851792036490963,10828,-44433,-1
-34.591,-58.64118,0.055242776314905484,-0.312299203649097,6107,-28601,-1
-34.58004,-58.55256,0.06620277631490978,-0.2236792036490982,7318,-20485,-1
